,0
2022-07-04,7959.217823685115
2022-07-05,7971.261556981346
2022-07-06,7990.248693440134
2022-07-07,8066.462892407776
2022-07-08,8069.055340033307
2022-07-09,7988.682912674884
2022-07-10,7982.5217594452815
2022-07-11,8063.078590987124
2022-07-12,7935.429163053029
2022-07-13,7984.058632733344
2022-07-14,7967.046463936905
2022-07-15,8026.266000530024
2022-07-16,8098.247438054338
2022-07-17,8077.057514821198
2022-07-18,7988.876067528869
2022-07-19,8017.597928556864
2022-07-20,8107.165069475385
2022-07-21,8201.926369921415
2022-07-22,8172.268514694468
2022-07-23,8108.066007174956
2022-07-24,8129.554143193321
2022-07-25,8075.224457990964
2022-07-26,8088.538494940654
2022-07-27,8059.834831281528
2022-07-28,8058.10937132036
2022-07-29,8067.115583093265
2022-07-30,8055.92849228227
2022-07-31,8009.840251373098
2022-08-01,7985.615881344795
2022-08-02,7934.0188126678295
2022-08-03,7938.021562652502
2022-08-04,8022.297614398233
2022-08-05,8056.718114815015
2022-08-06,8041.046107894489
2022-08-07,7989.996523937145
2022-08-08,8014.371065576539
2022-08-09,7936.760907804174
2022-08-10,7970.319237460838
2022-08-11,8045.0625007945555
2022-08-12,8061.387290442913
2022-08-13,7970.475416538604
2022-08-14,8012.75893672619
2022-08-15,8088.40010202049
2022-08-16,8135.191017189533
2022-08-17,8148.150800418288
2022-08-18,8186.194705349665
2022-08-19,8170.987335763527
2022-08-20,8157.083601150022
2022-08-21,8310.354769160478
2022-08-22,8309.734282701464
2022-08-23,8312.964554930239
2022-08-24,8303.936936645614
2022-08-25,8381.384527982382
2022-08-26,8331.453556846856
2022-08-27,8290.8935766142
2022-08-28,8210.001557170532
2022-08-29,8196.531151665024
2022-08-30,8278.54506725136
2022-08-31,8424.129086447943
2022-09-01,8509.571714519438
2022-09-02,8533.335583645154
2022-09-03,8565.496383398764
2022-09-04,8557.169113188293
2022-09-05,8629.041569423462
2022-09-06,8602.038662355488
2022-09-07,8682.193287923106
2022-09-08,8705.982555819306
2022-09-09,8658.378456546085
2022-09-10,8618.708786541692
2022-09-11,8651.486027692657
2022-09-12,8540.791508201364
2022-09-13,8576.960078965989
2022-09-14,8424.295309989478
2022-09-15,8455.854597522093
2022-09-16,8396.813579541602
2022-09-17,8415.943790030216
2022-09-18,8496.16133976009
2022-09-19,8540.908165368077
2022-09-20,8501.673391831535
2022-09-21,8641.004676950044
2022-09-22,8646.337429351495
2022-09-23,8693.508352063584
2022-09-24,8715.298343503155
2022-09-25,8599.574838144186
2022-09-26,8685.710924467889
2022-09-27,8616.174817177975
2022-09-28,8695.20651915575
2022-09-29,8600.698457389353
2022-09-30,8608.997207236906
2022-10-01,8594.59646811696
2022-10-02,8598.460527628473
2022-10-03,8514.899442202057
2022-10-04,8597.75358813928
2022-10-05,8516.286651211416
2022-10-06,8509.362089919156
2022-10-07,8578.539888303674
2022-10-08,8564.587711159513
2022-10-09,8569.993556762156
2022-10-10,8549.39087425306
2022-10-11,8531.405318345047
2022-10-12,8487.172780870356
2022-10-13,8480.670395452149
2022-10-14,8537.161222720306
2022-10-15,8521.264647719341
2022-10-16,8533.71327666685
2022-10-17,8651.77267571246
2022-10-18,8738.935470449595
2022-10-19,8707.815008936233
2022-10-20,8728.217684107849
2022-10-21,8726.425723440147
2022-10-22,8772.643177508091
2022-10-23,8846.170200546434
2022-10-24,8813.216751116788
2022-10-25,8842.749058204616
2022-10-26,8858.526640836833
2022-10-27,8873.289999276896
2022-10-28,8932.006329438575
2022-10-29,8819.795090290187
2022-10-30,8815.788359886585
2022-10-31,8761.671372464798
2022-11-01,8820.416983589297
2022-11-02,8905.593193778373
2022-11-03,8915.130119192412
2022-11-04,8895.811704141872
2022-11-05,8959.285899024952
2022-11-06,8854.33045998956
2022-11-07,8827.512825385025
2022-11-08,8859.139476798351
2022-11-09,8851.878174648227
2022-11-10,8884.54505745352
2022-11-11,8788.051786425514
2022-11-12,8863.076917510596
2022-11-13,8793.537656191967
2022-11-14,8709.562765419385
2022-11-15,8607.76423187353
2022-11-16,8661.99421476524
2022-11-17,8682.554071075776
2022-11-18,8745.671492018262
2022-11-19,8748.786279545444
2022-11-20,8761.057385163718
2022-11-21,8619.585314329832
2022-11-22,8570.227194830513
2022-11-23,8689.12295366343
2022-11-24,8716.84703869507
2022-11-25,8787.012523600171
2022-11-26,8819.794558974563
2022-11-27,8820.233883852836
2022-11-28,8810.02905366444
2022-11-29,8789.593126094034
2022-11-30,8731.759135473536
2022-12-01,8751.809718024639
2022-12-02,8801.392695446857
2022-12-03,8909.023581436466
2022-12-04,8904.748076338501
2022-12-05,8817.300515491224
2022-12-06,8799.722959056542
2022-12-07,8738.65580310925
2022-12-08,8786.721549800268
2022-12-09,8847.590575173805
2022-12-10,8807.966587543779
2022-12-11,8914.879585976809
2022-12-12,8970.311608760792
2022-12-13,8897.866363315807
2022-12-14,8901.783826310548
2022-12-15,8927.862616054697
2022-12-16,8888.640773821005
2022-12-17,8943.807212999745
2022-12-18,8923.42778731581
2022-12-19,8997.551873159779
2022-12-20,8986.130312521806
2022-12-21,8994.450366950865
2022-12-22,8955.027037416427
2022-12-23,8870.367025981
2022-12-24,8881.474294799864
2022-12-25,8879.821127165318
2022-12-26,8788.684934310708
2022-12-27,8759.041203640605
2022-12-28,8890.942370762612
2022-12-29,8848.91364647042
2022-12-30,8888.450339766609
2022-12-31,8800.364347263543
2023-01-01,8786.896692294351
2023-01-02,8850.21732394705
2023-01-03,8905.744374342374
2023-01-04,8957.762606747401
2023-01-05,8920.177870678515
2023-01-06,8962.860610131347
2023-01-07,9006.414386006405
2023-01-08,8920.984550961626
2023-01-09,8788.076671974864
2023-01-10,8859.467916946125
2023-01-11,8879.730189426982
2023-01-12,8973.887610581294
2023-01-13,8953.619762727534
2023-01-14,8864.007154483339
2023-01-15,8755.58282140459
2023-01-16,8643.062854335329
2023-01-17,8655.312417169911
2023-01-18,8607.484585676737
2023-01-19,8618.607087714165
2023-01-20,8711.849727817036
2023-01-21,8794.379804535001
2023-01-22,8759.117690908597
2023-01-23,8702.075872673051
2023-01-24,8612.587579905356
2023-01-25,8641.79237348413
2023-01-26,8636.238634737483
2023-01-27,8756.00387781802
2023-01-28,8802.015087040374
2023-01-29,8809.421826421354
2023-01-30,8910.96319854172
2023-01-31,8920.129259469823
2023-02-01,8858.635877437313
2023-02-02,8867.852752515739
2023-02-03,8869.601210111223
2023-02-04,8886.255065619867
2023-02-05,8907.003076068433
2023-02-06,8949.76051534942
2023-02-07,9048.042665344465
2023-02-08,8937.52905079099
2023-02-09,8878.70951532684
2023-02-10,8818.399483211177
2023-02-11,8797.275684198408
2023-02-12,8749.049850574682
2023-02-13,8832.64542931209
2023-02-14,8776.681851444368
2023-02-15,8689.300787715018
2023-02-16,8738.637401904192
2023-02-17,8695.5036724195
2023-02-18,8629.345419013358
2023-02-19,8630.341671076598
2023-02-20,8723.926467707894
2023-02-21,8854.693781529786
2023-02-22,8883.072001463272
2023-02-23,8880.893220995818
2023-02-24,8914.099807964707
2023-02-25,8894.224747065029
2023-02-26,8948.196672203734
2023-02-27,9008.995748558968
2023-02-28,8911.891500429594
2023-03-01,8978.277047580434
2023-03-02,9069.955292265824
2023-03-03,8975.10533481639
2023-03-04,8839.30790979087
2023-03-05,8796.891869318091
2023-03-06,8840.559943978058
2023-03-07,8820.603611028624
2023-03-08,8820.201363920714
2023-03-09,8836.559754232661
2023-03-10,8787.409860460453
2023-03-11,8906.736077153257
2023-03-12,9011.446937564871
2023-03-13,8955.436328608985
2023-03-14,8838.087536233825
2023-03-15,8905.859191918886
2023-03-16,9032.525990813754
2023-03-17,9058.735259203513
2023-03-18,9040.579022017848
2023-03-19,9036.793302821776
2023-03-20,9051.525591057487
2023-03-21,8916.525913374584
2023-03-22,8945.838401866613
2023-03-23,8885.687389735152
2023-03-24,8819.472912325024
2023-03-25,8795.99331646666
2023-03-26,8843.541872035135
2023-03-27,8735.59594349384
2023-03-28,8743.87336804484
2023-03-29,8746.42596311103
2023-03-30,8826.678424231199
2023-03-31,8843.053927927382
2023-04-01,8856.867211910723
2023-04-02,8985.984826114005
2023-04-03,9019.208960808659
2023-04-04,9012.66039804412
2023-04-05,9081.818567034468
2023-04-06,9219.148660053595
2023-04-07,9177.17143642283
2023-04-08,9288.473813634935
2023-04-09,9364.157169471206
2023-04-10,9351.36871354763
2023-04-11,9280.92252600666
2023-04-12,9271.853262902736
2023-04-13,9269.637634907862
2023-04-14,9223.58795871636
2023-04-15,9280.719270913325
2023-04-16,9284.961812183028
2023-04-17,9268.005730746274
2023-04-18,9239.658331664237
2023-04-19,9315.589126400226
2023-04-20,9293.310628267756
2023-04-21,9285.651440498941
2023-04-22,9196.605036804302
2023-04-23,9127.494532835693
2023-04-24,9120.167602077114
2023-04-25,9151.596971803394
2023-04-26,9190.406015891036
2023-04-27,9126.21478574964
2023-04-28,9141.795754875495
2023-04-29,9156.050415545029
2023-04-30,9119.612240679326
2023-05-01,9078.433021144167
2023-05-02,9116.238022482356
2023-05-03,9031.091929941671
2023-05-04,9110.507525405996
2023-05-05,9249.131703876037
2023-05-06,9264.080361292747
2023-05-07,9203.345251788583
2023-05-08,9259.784991191718
2023-05-09,9245.552729277675
2023-05-10,9197.807272123431
2023-05-11,9178.094301414509
2023-05-12,9281.145948327854
2023-05-13,9297.531934878518
2023-05-14,9266.502171276654
2023-05-15,9254.408579212446
2023-05-16,9292.001410076313
2023-05-17,9268.661812205035
2023-05-18,9306.43588053792
2023-05-19,9336.171417928606
2023-05-20,9285.373031004086
2023-05-21,9347.652960560212
2023-05-22,9305.33559584722
2023-05-23,9252.571766587569
2023-05-24,9107.373966978885
2023-05-25,9060.999601195961
2023-05-26,9084.334299862336
2023-05-27,9088.971041183197
2023-05-28,8977.806391407938
2023-05-29,8971.17522687945
2023-05-30,9049.644884054971
2023-05-31,8991.294288893829
2023-06-01,8992.609241576547
2023-06-02,8914.847099106773
2023-06-03,8901.623087743827
2023-06-04,9013.126923504858
2023-06-05,9064.298622240176
2023-06-06,9151.609717301946
2023-06-07,9175.55203487244
2023-06-08,9289.43776959837
2023-06-09,9500.326119646259
2023-06-10,9531.63091401042
2023-06-11,9512.799225068187
2023-06-12,9491.08615372105
2023-06-13,9540.065726796814
2023-06-14,9528.072383475466
2023-06-15,9598.845362521493
2023-06-16,9528.02327741017
2023-06-17,9556.926758471523
2023-06-18,9563.735720413499
2023-06-19,9459.852521292227
2023-06-20,9404.174400975384
2023-06-21,9285.193423776318
2023-06-22,9319.481563829357
2023-06-23,9264.321757430203
2023-06-24,9434.192042706612
2023-06-25,9374.509728777053
2023-06-26,9416.429505616878
2023-06-27,9425.297949040536
2023-06-28,9432.727165007915
2023-06-29,9463.8363096275
2023-06-30,9414.994504308805
2023-07-01,9519.117486547251
2023-07-02,9502.5755823192
2023-07-03,9510.534491879518
2023-07-04,9452.353517706399
2023-07-05,9467.63983517555
2023-07-06,9373.488938759094
2023-07-07,9394.486352982882
2023-07-08,9461.347702365145
2023-07-09,9452.154649297328
2023-07-10,9422.722198229989
2023-07-11,9345.391894048322
2023-07-12,9383.599036497291
2023-07-13,9421.145627005242
2023-07-14,9404.065405196625
2023-07-15,9463.1558818674
2023-07-16,9412.50435699433
2023-07-17,9425.0009157999
2023-07-18,9512.225828297866
2023-07-19,9553.588516691709
2023-07-20,9489.583252699533
2023-07-21,9476.046631396157
2023-07-22,9514.867184965467
2023-07-23,9563.431964774763
2023-07-24,9551.419946324831
2023-07-25,9526.190934206177
2023-07-26,9557.04221609081
2023-07-27,9548.152332090325
2023-07-28,9675.566037246996
2023-07-29,9702.516011837426
2023-07-30,9651.281274514691
2023-07-31,9560.091343545015
2023-08-01,9626.63042983029
2023-08-02,9707.927540725375
2023-08-03,9718.907619616433
2023-08-04,9710.195450939042
2023-08-05,9763.79345136255
2023-08-06,9730.953551031025
2023-08-07,9826.185030310684
2023-08-08,9865.578523523736
2023-08-09,9852.471016173522
2023-08-10,9863.850834222745
2023-08-11,9883.5762321557
2023-08-12,9993.199707322883
2023-08-13,10062.667035593107
2023-08-14,10080.281140164381
2023-08-15,10066.331714812504
2023-08-16,10118.736320800408
2023-08-17,10178.602697113494
2023-08-18,10232.245157718948
2023-08-19,10166.51617819617
2023-08-20,10046.036446418713
2023-08-21,10028.294771620705
2023-08-22,9958.357362841354
2023-08-23,9976.076813745096
2023-08-24,10013.5010287932
2023-08-25,9987.35088295352
2023-08-26,10024.510273925518
2023-08-27,10054.957275347475
2023-08-28,10046.910878426852
2023-08-29,9971.47483881397
2023-08-30,9899.79816644725
2023-08-31,9882.484485653496
2023-09-01,9992.540149514622
2023-09-02,10056.38135631912
2023-09-03,10039.981775324302
2023-09-04,9972.346294312796
2023-09-05,9980.569895385574
2023-09-06,10021.877125653962
2023-09-07,9983.500051647547
2023-09-08,10039.325253478853
2023-09-09,10070.901904922948
2023-09-10,10131.030478064808
2023-09-11,10198.223839712258
2023-09-12,10276.17198701497
2023-09-13,10259.990565138245
2023-09-14,10210.522926335694
2023-09-15,10365.819378423612
2023-09-16,10495.7851923199
2023-09-17,10498.025373114639
2023-09-18,10465.045827934966
2023-09-19,10488.789131593798
2023-09-20,10486.489573497594
2023-09-21,10542.886338849921
2023-09-22,10528.954417136561
2023-09-23,10583.275817514403
2023-09-24,10499.284934761534
2023-09-25,10564.408886545603
2023-09-26,10641.449731684554
2023-09-27,10559.810787077682
2023-09-28,10543.556150845481
2023-09-29,10575.593551040516
2023-09-30,10625.88028375808
2023-10-01,10641.209890040764
2023-10-02,10650.765542417883
2023-10-03,10574.087470701785
2023-10-04,10591.072408685597
2023-10-05,10631.13368737612
2023-10-06,10735.601580887489
2023-10-07,10692.557476109767
2023-10-08,10745.633802106282
2023-10-09,10838.695841599549
2023-10-10,10883.899667141312
2023-10-11,10874.990124446824
2023-10-12,10825.617674435192
2023-10-13,10835.606911575855
2023-10-14,10820.035129415153
2023-10-15,10868.888412347716
2023-10-16,10822.712030683564
2023-10-17,10719.673122773553
2023-10-18,10769.431837644199
2023-10-19,10808.66765420927
2023-10-20,10711.771075758592
2023-10-21,10736.001950102402
2023-10-22,10761.558813158777
2023-10-23,10687.499822278229
2023-10-24,10767.18175801488
2023-10-25,10816.632405876924
2023-10-26,10877.628205052144
2023-10-27,10825.147207652955
2023-10-28,10895.099051184541
2023-10-29,11031.608053238577
2023-10-30,11036.151126065968
2023-10-31,11044.434830312408
2023-11-01,11106.034957467195
2023-11-02,11135.833841516369
2023-11-03,11023.901467812952
2023-11-04,11126.620347149617
2023-11-05,11100.483487331629
2023-11-06,11129.363488021932
2023-11-07,11025.942006765317
2023-11-08,11128.69982430384
2023-11-09,11112.82507408155
2023-11-10,11110.312249863864
2023-11-11,11157.511265329698
2023-11-12,11180.034897166357
2023-11-13,11178.807709742534
2023-11-14,11212.32364823071
2023-11-15,11374.044048908561
2023-11-16,11355.098892080516
2023-11-17,11290.795763576376
2023-11-18,11302.170667577608
2023-11-19,11427.000469578052
2023-11-20,11414.268700294708
2023-11-21,11402.254043008194
2023-11-22,11356.677258106482
2023-11-23,11303.086756374238
2023-11-24,11347.840773509264
2023-11-25,11371.537398961591
2023-11-26,11258.234078271656
2023-11-27,11127.000828445858
2023-11-28,11124.9340299522
2023-11-29,11141.282099052258
2023-11-30,11138.029069413207
2023-12-01,11052.644126186644
2023-12-02,11089.092733517276
2023-12-03,11116.611024468635
2023-12-04,11111.434228432088
2023-12-05,11101.13850248568
2023-12-06,11100.832064602097
2023-12-07,11041.639843828498
2023-12-08,11087.942415780863
2023-12-09,11189.623822639012
2023-12-10,11163.49539056311
2023-12-11,11231.051499350848
2023-12-12,11153.372789308312
2023-12-13,11264.912013347317
2023-12-14,11316.661342404905
2023-12-15,11335.269731873885
2023-12-16,11325.270439283244
2023-12-17,11408.173507272993
2023-12-18,11416.665271187821
2023-12-19,11493.816499551169
2023-12-20,11423.269235383015
2023-12-21,11413.967491044581
2023-12-22,11509.373511286261
2023-12-23,11566.831896783331
2023-12-24,11632.099246507858
2023-12-25,11693.163193596845
2023-12-26,11684.87224716501
2023-12-27,11706.978941434523
2023-12-28,11750.211601751083
2023-12-29,11695.479319554921
2023-12-30,11683.083349459923
2023-12-31,11718.739709784977
2024-01-01,11793.312382286
2024-01-02,11809.227920365678
2024-01-03,11845.079103398386
2024-01-04,11805.60445746413
2024-01-05,11849.844142781083
2024-01-06,11799.117632805244
2024-01-07,11783.330455792551
2024-01-08,11767.113916436645
2024-01-09,11805.832837762156
2024-01-10,11830.658470841236
2024-01-11,11818.54840540391
2024-01-12,11832.39183546887
2024-01-13,11845.388286776359
2024-01-14,11831.906494376688
2024-01-15,11818.630627095336
2024-01-16,11860.550927396325
2024-01-17,11799.04405809529
2024-01-18,11772.685666381927
2024-01-19,11680.240924920457
2024-01-20,11709.392298818151
2024-01-21,11719.033065670868
2024-01-22,11775.18828145962
2024-01-23,11808.003406662983
2024-01-24,11720.345706994354
2024-01-25,11800.166221645139
2024-01-26,11825.237042676627
2024-01-27,11872.251674188112
2024-01-28,11815.00789251445
2024-01-29,11863.077565467038
2024-01-30,11937.696253697015
2024-01-31,11975.781741919107
2024-02-01,12027.800167896245
2024-02-02,12074.263774315807
2024-02-03,11999.274994691406
2024-02-04,12009.808709743891
2024-02-05,12105.906473497364
2024-02-06,12045.200324899895
2024-02-07,12048.10825070877
2024-02-08,12024.884168875804
2024-02-09,12059.022527274363
2024-02-10,12112.247112275529
2024-02-11,12121.771040619538
2024-02-12,12258.644147949375
2024-02-13,12257.966135359131
2024-02-14,12253.402652218421
2024-02-15,12304.705087197797
2024-02-16,12296.724906517402
2024-02-17,12259.1638308181
2024-02-18,12306.404541748334
2024-02-19,12320.911210547063
2024-02-20,12302.491406785213
2024-02-21,12328.205133578442
2024-02-22,12318.399689691738
2024-02-23,12277.646925857305
2024-02-24,12223.28591589778
2024-02-25,12231.506328019306
2024-02-26,12202.49024920725
2024-02-27,12260.453293568482
2024-02-28,12221.50530020798
2024-02-29,12280.510752856833
2024-03-01,12291.227182407447
2024-03-02,12398.002447964709
2024-03-03,12399.612966341529
2024-03-04,12461.53416312649
2024-03-05,12451.360402850607
2024-03-06,12517.334137238713
2024-03-07,12548.077110754617
2024-03-08,12604.281360555911
2024-03-09,12673.824583029047
2024-03-10,12647.209669822487
2024-03-11,12748.354803646647
2024-03-12,12786.222844435184
2024-03-13,12805.444106029448
2024-03-14,12732.978317897474
2024-03-15,12785.162531645552
2024-03-16,12748.28425027922
2024-03-17,12734.288135241703
2024-03-18,12805.306508694042
2024-03-19,12891.256844012518
2024-03-20,12855.686030334604
2024-03-21,12888.638985426414
2024-03-22,12948.168305960937
2024-03-23,12953.872607643314
2024-03-24,12975.771285485493
2024-03-25,13060.948243064646
2024-03-26,13114.368586917146
2024-03-27,13176.352624075405
2024-03-28,13233.154545695661
2024-03-29,13320.386373036526
2024-03-30,13180.967688651015
2024-03-31,13141.791746817575
2024-04-01,13208.494876636492
2024-04-02,13145.70627412553
2024-04-03,13100.895784331135
2024-04-04,13096.231742384867
2024-04-05,13032.655846190779
2024-04-06,12990.816633715658
2024-04-07,13051.536333629634
2024-04-08,13105.079550832203
2024-04-09,13083.756785801585
2024-04-10,13069.659063887071
2024-04-11,13204.298291304483
2024-04-12,13175.68951177778
2024-04-13,13170.301155758605
2024-04-14,13171.101053303015
2024-04-15,13283.364354571138
2024-04-16,13375.877705634337
2024-04-17,13383.95886196265
2024-04-18,13468.945447743617
2024-04-19,13429.366523542181
2024-04-20,13410.27030053926
2024-04-21,13471.71950785124
2024-04-22,13537.965346412495
2024-04-23,13580.203614048827
2024-04-24,13642.813757115837
2024-04-25,13715.642769551569
2024-04-26,13830.419654549356
2024-04-27,13819.343808190795
2024-04-28,13856.727729752187
2024-04-29,13915.273420819414
2024-04-30,13839.72111094323
2024-05-01,13894.939018374933
2024-05-02,13845.20793934168
2024-05-03,13860.789581791521
2024-05-04,13838.96140349209
2024-05-05,13800.746951715073
2024-05-06,13819.08290978415
2024-05-07,13763.017005591659
2024-05-08,13699.581559521843
2024-05-09,13754.43278386705
2024-05-10,13714.297576369157
2024-05-11,13773.259089808094
2024-05-12,13810.826937974607
2024-05-13,13777.098906213418
2024-05-14,13869.138688637067
2024-05-15,13877.954465073655
2024-05-16,13934.304076742557
2024-05-17,13972.232610596004
2024-05-18,14016.884498305097
2024-05-19,14056.934625827687
2024-05-20,14131.827016824105
2024-05-21,14085.86937563641
2024-05-22,14061.800706037277
2024-05-23,14095.332094896614
2024-05-24,14067.27149821774
2024-05-25,14162.643813821172
2024-05-26,14070.934324294058
2024-05-27,14032.956108774817
2024-05-28,14016.349242252072
2024-05-29,14122.159722812961
2024-05-30,14143.509561743493
2024-05-31,14147.706247153998
2024-06-01,14193.851291280838
2024-06-02,14211.933006297702
2024-06-03,14276.852717854985
2024-06-04,14285.7554764749
2024-06-05,14303.78673507961
2024-06-06,14242.45879095557
2024-06-07,14340.86682701994
2024-06-08,14444.943534467786
2024-06-09,14528.39411169008
2024-06-10,14503.998177389925
2024-06-11,14433.130680301709
2024-06-12,14475.377396306074
2024-06-13,14504.76771452224
2024-06-14,14529.461566564363
2024-06-15,14515.80409947625
2024-06-16,14499.415981468797
2024-06-17,14645.971928649627
2024-06-18,14690.830574332707
2024-06-19,14751.672185936075
2024-06-20,14777.674333424497
2024-06-21,14708.25385438846
2024-06-22,14720.965886439437
2024-06-23,14776.43583314959
2024-06-24,14802.744272849513
2024-06-25,14864.315927710393
2024-06-26,14941.57548990903
2024-06-27,15000.101960463317
2024-06-28,15051.074668695219
2024-06-29,15035.161802661392
2024-06-30,15058.291222031303
2024-07-01,15091.04724107597
2024-07-02,15080.565723475318
2024-07-03,15120.766840636732
2024-07-04,15142.961081109972
2024-07-05,15210.858114856563
2024-07-06,15245.292965767849
2024-07-07,15259.718629341422
2024-07-08,15231.200206158674
2024-07-09,15222.029754935445
2024-07-10,15292.538736219629
2024-07-11,15327.797804291715
2024-07-12,15309.022766911543
2024-07-13,15299.353199840532
2024-07-14,15332.31627172196
2024-07-15,15371.876698708948
2024-07-16,15313.705190689756
2024-07-17,15261.983803321555
2024-07-18,15305.745226402452
2024-07-19,15256.32012183482
2024-07-20,15367.636541803566
2024-07-21,15426.24044236569
2024-07-22,15411.531467190427
2024-07-23,15358.515091518064
2024-07-24,15418.756593959342
2024-07-25,15409.43532622581
2024-07-26,15403.258517424874
2024-07-27,15431.038472610739
2024-07-28,15450.21292609662
2024-07-29,15607.641131456503
2024-07-30,15541.892330884883
2024-07-31,15592.153599096282
2024-08-01,15556.359890895532
2024-08-02,15512.632493148069
2024-08-03,15517.367553969307
2024-08-04,15538.01184259972
2024-08-05,15507.386779528117
2024-08-06,15598.918213062278
2024-08-07,15586.356606672029
2024-08-08,15568.992854888835
2024-08-09,15599.258431980112
2024-08-10,15524.320203602787
2024-08-11,15604.830217038385
2024-08-12,15589.244416753127
2024-08-13,15617.185236332776
2024-08-14,15684.793087806234
2024-08-15,15728.041939683644
2024-08-16,15766.686589816585
2024-08-17,15787.588885137724
2024-08-18,15757.97501654373
2024-08-19,15849.88096282928
2024-08-20,15957.753908768065
2024-08-21,16015.259939234531
2024-08-22,16033.522330177302
2024-08-23,16025.22815324312
2024-08-24,16113.808550099442
2024-08-25,16158.667983326368
2024-08-26,16215.256906741832
2024-08-27,16217.647887934405
2024-08-28,16188.391230689864
2024-08-29,16254.644277158855
2024-08-30,16194.219589300295
2024-08-31,16185.219531144447
2024-09-01,16160.114438655502
2024-09-02,16178.05817952012
2024-09-03,16281.857748263743
2024-09-04,16331.878903185416
2024-09-05,16305.8774994783
2024-09-06,16291.088464873066
2024-09-07,16356.550248854146
2024-09-08,16355.331520714119
2024-09-09,16417.351630614667
2024-09-10,16464.597911990877
2024-09-11,16515.91584118587
2024-09-12,16547.177856918413
2024-09-13,16582.510190181372
2024-09-14,16607.594953511292
2024-09-15,16591.788996345105
2024-09-16,16616.631807527727
2024-09-17,16589.60713166537
2024-09-18,16603.260971503685
2024-09-19,16633.929237418262
2024-09-20,16660.45565955978
2024-09-21,16645.786809679208
2024-09-22,16682.53813796244
2024-09-23,16780.845040409324
2024-09-24,16801.877014262845
2024-09-25,16772.754160169145
2024-09-26,16854.56540295192
2024-09-27,16864.421455266212
2024-09-28,16986.053137561405
2024-09-29,17050.47788154279
2024-09-30,17111.52267759943
2024-10-01,17113.930006280785
2024-10-02,17153.551091822585
2024-10-03,17224.306846313586
2024-10-04,17231.381253689226
2024-10-05,17244.58036747132
2024-10-06,17298.272022621426
2024-10-07,17441.805290621945
2024-10-08,17477.60883554854
2024-10-09,17556.6859986548
2024-10-10,17487.164861360674
2024-10-11,17553.84656524688
2024-10-12,17515.410429207328
2024-10-13,17467.337012843826
2024-10-14,17455.77768921362
2024-10-15,17481.554055155495
2024-10-16,17505.234889993477
2024-10-17,17485.565670039152
2024-10-18,17396.50698040407
2024-10-19,17381.11875430217
2024-10-20,17428.768370826696
2024-10-21,17391.637015000313
2024-10-22,17342.19184889769
2024-10-23,17402.620876906574
2024-10-24,17456.772294198043
2024-10-25,17479.669613253613
2024-10-26,17582.50933997789
2024-10-27,17626.780421258143
2024-10-28,17649.114981963583
2024-10-29,17701.30460670325
2024-10-30,17768.80927909299
2024-10-31,17732.562003702526
2024-11-01,17728.055360947274
2024-11-02,17771.623417531915
2024-11-03,17811.902831978445
2024-11-04,17779.244952085453
2024-11-05,17765.062550430517
2024-11-06,17792.700931024603
2024-11-07,17770.83431821203
2024-11-08,17821.740244378543
2024-11-09,17890.78366717493
2024-11-10,17848.46502795606
2024-11-11,17968.81071566459
2024-11-12,17928.368658378593
2024-11-13,17852.736123825565
2024-11-14,17826.857643210624
2024-11-15,17916.14411055762
2024-11-16,17910.410463113672
2024-11-17,17982.129680954764
2024-11-18,18001.81010920143
2024-11-19,18023.590826565687
2024-11-20,17989.935380548293
2024-11-21,17914.402262607287
2024-11-22,17965.555371065308
2024-11-23,17925.60897759283
2024-11-24,18037.284673565926
2024-11-25,18096.90551727637
2024-11-26,18126.446696374038
2024-11-27,18122.560659360188
2024-11-28,18137.77808304362
2024-11-29,18123.54070490125
2024-11-30,18152.85787859023
2024-12-01,18201.904837585465
2024-12-02,18194.83105246373
2024-12-03,18266.40100555821
2024-12-04,18289.14507051017
2024-12-05,18332.300678011943
2024-12-06,18317.054805081123
2024-12-07,18203.309608313735
2024-12-08,18207.96579500526
2024-12-09,18289.237883654412
2024-12-10,18371.789254589625
2024-12-11,18411.8101515165
2024-12-12,18371.89038127226
2024-12-13,18349.69038432641
2024-12-14,18344.84840479084
2024-12-15,18334.580868189016
2024-12-16,18394.140966073894
2024-12-17,18379.77530444288
2024-12-18,18444.30959478594
2024-12-19,18578.01622519325
2024-12-20,18684.770611818494
2024-12-21,18640.165692321098
2024-12-22,18557.195436784154
2024-12-23,18517.92655227342
2024-12-24,18583.37107322633
2024-12-25,18610.913155586393
2024-12-26,18641.065964103254
2024-12-27,18716.826055006142
2024-12-28,18638.82205317039
2024-12-29,18671.32326666902
2024-12-30,18622.895613497025
2024-12-31,18594.650803683428
2025-01-01,18584.794659993
2025-01-02,18693.582504800524
2025-01-03,18745.726539573225
2025-01-04,18764.36464468632
2025-01-05,18828.135601456546
2025-01-06,18798.721408853133
2025-01-07,18881.984379922225
2025-01-08,18879.97825301916
2025-01-09,19056.439651969424
2025-01-10,19091.75300171654
2025-01-11,19090.35927085052
2025-01-12,19256.276982120467
2025-01-13,19322.650718940262
2025-01-14,19282.998676287305
2025-01-15,19346.417047619172
2025-01-16,19389.138485900756
2025-01-17,19362.31248760684
2025-01-18,19384.450449730284
2025-01-19,19429.84170784977
2025-01-20,19436.083862177587
2025-01-21,19333.680446426144
